timeline,survival,cum_abandon,n_at_risk
282.0,0.28914013679036055,0.7108598632096395,9
282.5,0.28914013679036055,0.7108598632096395,9
283.0,0.28914013679036055,0.7108598632096395,9
283.5,0.28914013679036055,0.7108598632096395,9
284.0,0.28914013679036055,0.7108598632096395,9
284.5,0.28914013679036055,0.7108598632096395,9
285.0,0.28914013679036055,0.7108598632096395,9
285.5,0.28914013679036055,0.7108598632096395,9
286.0,0.28914013679036055,0.7108598632096395,9
286.5,0.28914013679036055,0.7108598632096395,9
287.0,0.28914013679036055,0.7108598632096395,9
287.5,0.28914013679036055,0.7108598632096395,9
288.0,0.28914013679036055,0.7108598632096395,9
288.5,0.28914013679036055,0.7108598632096395,9
289.0,0.28914013679036055,0.7108598632096395,9
289.5,0.28914013679036055,0.7108598632096395,9
290.0,0.28914013679036055,0.7108598632096395,9
290.5,0.28914013679036055,0.7108598632096395,9
291.0,0.28914013679036055,0.7108598632096395,9
291.5,0.28914013679036055,0.7108598632096395,9
292.0,0.28914013679036055,0.7108598632096395,9
292.5,0.28914013679036055,0.7108598632096395,9
293.0,0.28914013679036055,0.7108598632096395,9
293.5,0.28914013679036055,0.7108598632096395,9
294.0,0.28914013679036055,0.7108598632096395,9
294.5,0.28914013679036055,0.7108598632096395,9
295.0,0.28914013679036055,0.7108598632096395,9
295.5,0.28914013679036055,0.7108598632096395,9
296.0,0.28914013679036055,0.7108598632096395,9
296.5,0.28914013679036055,0.7108598632096395,9
297.0,0.28914013679036055,0.7108598632096395,9
297.5,0.28914013679036055,0.7108598632096395,9
298.0,0.28914013679036055,0.7108598632096395,9
298.5,0.28914013679036055,0.7108598632096395,9
299.0,0.28914013679036055,0.7108598632096395,9
299.5,0.28914013679036055,0.7108598632096395,9
300.0,0.28914013679036055,0.7108598632096395,9
300.5,0.28914013679036055,0.7108598632096395,9
301.0,0.28914013679036055,0.7108598632096395,9
301.5,0.28914013679036055,0.7108598632096395,9
302.0,0.28914013679036055,0.7108598632096395,9
302.5,0.28914013679036055,0.7108598632096395,9
303.0,0.28914013679036055,0.7108598632096395,9
303.5,0.28914013679036055,0.7108598632096395,9
304.0,0.28914013679036055,0.7108598632096395,9
304.5,0.28914013679036055,0.7108598632096395,9
305.0,0.28914013679036055,0.7108598632096395,9
305.5,0.28914013679036055,0.7108598632096395,9
306.0,0.28914013679036055,0.7108598632096395,9
306.5,0.28914013679036055,0.7108598632096395,9
307.0,0.28914013679036055,0.7108598632096395,9
307.5,0.28914013679036055,0.7108598632096395,9
308.0,0.28914013679036055,0.7108598632096395,9
308.5,0.28914013679036055,0.7108598632096395,9
309.0,0.28914013679036055,0.7108598632096395,9
309.5,0.28914013679036055,0.7108598632096395,9
310.0,0.28914013679036055,0.7108598632096395,9
310.5,0.28914013679036055,0.7108598632096395,9
311.0,0.28914013679036055,0.7108598632096395,9
311.5,0.28914013679036055,0.7108598632096395,9
312.0,0.28914013679036055,0.7108598632096395,9
312.5,0.28914013679036055,0.7108598632096395,9
313.0,0.28914013679036055,0.7108598632096395,9
313.5,0.28914013679036055,0.7108598632096395,9
314.0,0.28914013679036055,0.7108598632096395,9
314.5,0.28914013679036055,0.7108598632096395,9
315.0,0.28914013679036055,0.7108598632096395,9
315.5,0.28914013679036055,0.7108598632096395,9
316.0,0.28914013679036055,0.7108598632096395,9
316.5,0.28914013679036055,0.7108598632096395,9
317.0,0.28914013679036055,0.7108598632096395,9
317.5,0.28914013679036055,0.7108598632096395,9
318.0,0.28914013679036055,0.7108598632096395,9
318.5,0.28914013679036055,0.7108598632096395,9
319.0,0.28914013679036055,0.7108598632096395,9
319.5,0.28914013679036055,0.7108598632096395,9
320.0,0.28914013679036055,0.7108598632096395,9
320.5,0.28914013679036055,0.7108598632096395,9
321.0,0.28914013679036055,0.7108598632096395,9
321.5,0.28914013679036055,0.7108598632096395,9
322.0,0.28914013679036055,0.7108598632096395,9
322.5,0.28914013679036055,0.7108598632096395,9
323.0,0.28914013679036055,0.7108598632096395,9
323.5,0.28914013679036055,0.7108598632096395,9
324.0,0.28914013679036055,0.7108598632096395,9
324.5,0.28914013679036055,0.7108598632096395,9
325.0,0.28914013679036055,0.7108598632096395,9
325.5,0.28914013679036055,0.7108598632096395,9
326.0,0.28914013679036055,0.7108598632096395,9
326.5,0.28914013679036055,0.7108598632096395,9
327.0,0.28914013679036055,0.7108598632096395,9
327.5,0.28914013679036055,0.7108598632096395,9
328.0,0.28914013679036055,0.7108598632096395,9
328.5,0.28914013679036055,0.7108598632096395,9
329.0,0.28914013679036055,0.7108598632096395,9
329.5,0.28914013679036055,0.7108598632096395,9
330.0,0.28914013679036055,0.7108598632096395,9
330.5,0.28914013679036055,0.7108598632096395,9
331.0,0.28914013679036055,0.7108598632096395,9
331.5,0.28914013679036055,0.7108598632096395,9
332.0,0.28914013679036055,0.7108598632096395,9
332.5,0.28914013679036055,0.7108598632096395,9
333.0,0.28914013679036055,0.7108598632096395,9
333.5,0.28914013679036055,0.7108598632096395,9
334.0,0.28914013679036055,0.7108598632096395,9
334.5,0.28914013679036055,0.7108598632096395,9
335.0,0.28914013679036055,0.7108598632096395,9
335.5,0.0,1.0,1
336.0,0.0,1.0,1
336.5,0.0,1.0,1
337.0,0.0,1.0,1
337.5,0.0,1.0,1
338.0,0.0,1.0,1
338.5,0.0,1.0,1
339.0,0.0,1.0,1
339.5,0.0,1.0,1
340.0,0.0,1.0,1
340.5,0.0,1.0,1
341.0,0.0,1.0,1
341.5,0.0,1.0,1
342.0,0.0,1.0,1
342.5,0.0,1.0,1
343.0,0.0,1.0,1
343.5,0.0,1.0,1
344.0,0.0,1.0,1
344.5,0.0,1.0,1
345.0,0.0,1.0,1
345.5,0.0,1.0,1
346.0,0.0,1.0,1
346.5,0.0,1.0,1
347.0,0.0,1.0,1
347.5,0.0,1.0,1
348.0,0.0,1.0,1
348.5,0.0,1.0,1
349.0,0.0,1.0,1
349.5,0.0,1.0,1
350.0,0.0,1.0,1
350.5,0.0,1.0,1
351.0,0.0,1.0,1
351.5,0.0,1.0,1
352.0,0.0,1.0,1
352.5,0.0,1.0,1
353.0,0.0,1.0,1
353.5,0.0,1.0,1
354.0,0.0,1.0,1
354.5,0.0,1.0,1
355.0,0.0,1.0,1
355.5,0.0,1.0,1
356.0,0.0,1.0,1
356.5,0.0,1.0,1
357.0,0.0,1.0,1
357.5,0.0,1.0,1
358.0,0.0,1.0,1
358.5,0.0,1.0,1
359.0,0.0,1.0,1
359.5,0.0,1.0,1
360.0,0.0,1.0,1
360.5,0.0,1.0,1
361.0,0.0,1.0,1
361.5,0.0,1.0,1
362.0,0.0,1.0,1
362.5,0.0,1.0,1
363.0,0.0,1.0,1
363.5,0.0,1.0,1
364.0,0.0,1.0,1
364.5,0.0,1.0,1
365.0,0.0,1.0,1
365.5,0.0,1.0,1
366.0,0.0,1.0,1
366.5,0.0,1.0,1
367.0,0.0,1.0,1
367.5,0.0,1.0,1
368.0,0.0,1.0,1
368.5,0.0,1.0,1
369.0,0.0,1.0,1
369.5,0.0,1.0,1
370.0,0.0,1.0,1
370.5,0.0,1.0,1
371.0,0.0,1.0,1
371.5,0.0,1.0,1
372.0,0.0,1.0,1
372.5,0.0,1.0,1
373.0,0.0,1.0,1
373.5,0.0,1.0,1
374.0,0.0,1.0,1
374.5,0.0,1.0,1
375.0,0.0,1.0,1
375.5,0.0,1.0,1
376.0,0.0,1.0,1
376.5,0.0,1.0,1
377.0,0.0,1.0,1
377.5,0.0,1.0,1
378.0,0.0,1.0,1
378.5,0.0,1.0,1
379.0,0.0,1.0,1
379.5,0.0,1.0,1
380.0,0.0,1.0,1
380.5,0.0,1.0,1
381.0,0.0,1.0,1
381.5,0.0,1.0,1
382.0,0.0,1.0,1
382.5,0.0,1.0,1
383.0,0.0,1.0,1
383.5,0.0,1.0,1
384.0,0.0,1.0,1
384.5,0.0,1.0,1
385.0,0.0,1.0,1
385.5,0.0,1.0,1
386.0,0.0,1.0,1
386.5,0.0,1.0,1
387.0,0.0,1.0,1
387.5,0.0,1.0,1
388.0,0.0,1.0,1
388.5,0.0,1.0,1
389.0,0.0,1.0,1
389.5,0.0,1.0,1
390.0,0.0,1.0,1
390.5,0.0,1.0,1
391.0,0.0,1.0,1
391.5,0.0,1.0,1
392.0,0.0,1.0,1
392.5,0.0,1.0,1
393.0,0.0,1.0,1
393.5,0.0,1.0,1
394.0,0.0,1.0,1
394.5,0.0,1.0,1
395.0,0.0,1.0,1
395.5,0.0,1.0,1
396.0,0.0,1.0,1
396.5,0.0,1.0,1
397.0,0.0,1.0,1
397.5,0.0,1.0,1
398.0,0.0,1.0,1
398.5,0.0,1.0,1
399.0,0.0,1.0,1
399.5,0.0,1.0,1
400.0,0.0,1.0,1
400.5,0.0,1.0,1
401.0,0.0,1.0,1
401.5,0.0,1.0,1
402.0,0.0,1.0,1
402.5,0.0,1.0,1
403.0,0.0,1.0,1
403.5,0.0,1.0,1
404.0,0.0,1.0,1
404.5,0.0,1.0,1
405.0,0.0,1.0,1
405.5,0.0,1.0,1
406.0,0.0,1.0,1
406.5,0.0,1.0,1
407.0,0.0,1.0,1
407.5,0.0,1.0,1
408.0,0.0,1.0,1
408.5,0.0,1.0,1
409.0,0.0,1.0,1
409.5,0.0,1.0,1
410.0,0.0,1.0,1
410.5,0.0,1.0,1
411.0,0.0,1.0,1
411.5,0.0,1.0,1
412.0,0.0,1.0,1
412.5,0.0,1.0,1
413.0,0.0,1.0,1
413.5,0.0,1.0,1
414.0,0.0,1.0,1
414.5,0.0,1.0,1
415.0,0.0,1.0,1
415.5,0.0,1.0,1
416.0,0.0,1.0,1
416.5,0.0,1.0,1
417.0,0.0,1.0,1
417.5,0.0,1.0,1
418.0,0.0,1.0,1
418.5,0.0,1.0,1
419.0,0.0,1.0,1
419.5,0.0,1.0,1
420.0,0.0,1.0,1
420.5,0.0,1.0,1
421.0,0.0,1.0,1
421.5,0.0,1.0,1
422.0,0.0,1.0,1
422.5,0.0,1.0,1
423.0,0.0,1.0,1
423.5,0.0,1.0,1
424.0,0.0,1.0,1
424.5,0.0,1.0,1
425.0,0.0,1.0,1
425.5,0.0,1.0,1
426.0,0.0,1.0,1
426.5,0.0,1.0,1
427.0,0.0,1.0,1
427.5,0.0,1.0,1
428.0,0.0,1.0,1
428.5,0.0,1.0,1
429.0,0.0,1.0,1
429.5,0.0,1.0,1
430.0,0.0,1.0,1
430.5,0.0,1.0,1
431.0,0.0,1.0,1
431.5,0.0,1.0,1
432.0,0.0,1.0,1
432.5,0.0,1.0,1
433.0,0.0,1.0,1
433.5,0.0,1.0,1
434.0,0.0,1.0,1
434.5,0.0,1.0,1
435.0,0.0,1.0,1
435.5,0.0,1.0,1
436.0,0.0,1.0,1
436.5,0.0,1.0,1
437.0,0.0,1.0,1
437.5,0.0,1.0,1
438.0,0.0,1.0,1
438.5,0.0,1.0,1
439.0,0.0,1.0,1
439.5,0.0,1.0,1
440.0,0.0,1.0,1
440.5,0.0,1.0,1
441.0,0.0,1.0,1
441.5,0.0,1.0,1
442.0,0.0,1.0,1
442.5,0.0,1.0,1
443.0,0.0,1.0,1
443.5,0.0,1.0,1
444.0,0.0,1.0,1
444.5,0.0,1.0,1
445.0,0.0,1.0,1
445.5,0.0,1.0,1
446.0,0.0,1.0,1
446.5,0.0,1.0,1
447.0,0.0,1.0,1
447.5,0.0,1.0,1
448.0,0.0,1.0,1
448.5,0.0,1.0,1
449.0,0.0,1.0,1
449.5,0.0,1.0,1
450.0,0.0,1.0,1
450.5,0.0,1.0,1
451.0,0.0,1.0,1
451.5,0.0,1.0,1
452.0,0.0,1.0,1
452.5,0.0,1.0,1
453.0,0.0,1.0,1
453.5,0.0,1.0,1
454.0,0.0,1.0,1
454.5,0.0,1.0,1
455.0,0.0,1.0,1
455.5,0.0,1.0,1
456.0,0.0,1.0,1
456.5,0.0,1.0,1
457.0,0.0,1.0,1
457.5,0.0,1.0,1
458.0,0.0,1.0,1
458.5,0.0,1.0,1
459.0,0.0,1.0,1
459.5,0.0,1.0,1
460.0,0.0,1.0,1
460.5,0.0,1.0,1
461.0,0.0,1.0,1
461.5,0.0,1.0,1
462.0,0.0,1.0,1
462.5,0.0,1.0,1
463.0,0.0,1.0,1
463.5,0.0,1.0,1
464.0,0.0,1.0,1
464.5,0.0,1.0,1
465.0,0.0,1.0,1
465.5,0.0,1.0,1
466.0,0.0,1.0,1
466.5,0.0,1.0,1
467.0,0.0,1.0,1
467.5,0.0,1.0,1
468.0,0.0,1.0,1
468.5,0.0,1.0,1
469.0,0.0,1.0,1
469.5,0.0,1.0,1
470.0,0.0,1.0,1
470.5,0.0,1.0,1
471.0,0.0,1.0,1
471.5,0.0,1.0,1
472.0,0.0,1.0,1
472.5,0.0,1.0,1
473.0,0.0,1.0,1
473.5,0.0,1.0,1
474.0,0.0,1.0,1
474.5,0.0,1.0,1
475.0,0.0,1.0,1
475.5,0.0,1.0,1
476.0,0.0,1.0,1
476.5,0.0,1.0,1
477.0,0.0,1.0,1
477.5,0.0,1.0,1
478.0,0.0,1.0,1
478.5,0.0,1.0,1
479.0,0.0,1.0,1
479.5,0.0,1.0,1
480.0,0.0,1.0,1
480.5,0.0,1.0,1
481.0,0.0,1.0,1
481.5,0.0,1.0,1
482.0,0.0,1.0,1
482.5,0.0,1.0,1
483.0,0.0,1.0,1
483.5,0.0,1.0,1
484.0,0.0,1.0,1
484.5,0.0,1.0,1
485.0,0.0,1.0,1
485.5,0.0,1.0,1
486.0,0.0,1.0,1
486.5,0.0,1.0,1
487.0,0.0,1.0,1
487.5,0.0,1.0,1
488.0,0.0,1.0,1
488.5,0.0,1.0,1
489.0,0.0,1.0,1
489.5,0.0,1.0,1
490.0,0.0,1.0,1
490.5,0.0,1.0,1
491.0,0.0,1.0,1
491.5,0.0,1.0,1
492.0,0.0,1.0,1
492.5,0.0,1.0,1
493.0,0.0,1.0,1
493.5,0.0,1.0,1
494.0,0.0,1.0,1
494.5,0.0,1.0,1
495.0,0.0,1.0,1
495.5,0.0,1.0,1
496.0,0.0,1.0,1
496.5,0.0,1.0,1
497.0,0.0,1.0,1
497.5,0.0,1.0,1
498.0,0.0,1.0,1
498.5,0.0,1.0,1
499.0,0.0,1.0,1
499.5,0.0,1.0,1
500.0,0.0,1.0,1
500.5,0.0,1.0,1
501.0,0.0,1.0,1
501.5,0.0,1.0,1
502.0,0.0,1.0,1
502.5,0.0,1.0,1
503.0,0.0,1.0,1
503.5,0.0,1.0,1
504.0,0.0,1.0,1
504.5,0.0,1.0,1
505.0,0.0,1.0,1
505.5,0.0,1.0,1
506.0,0.0,1.0,1
506.5,0.0,1.0,1
507.0,0.0,1.0,1
507.5,0.0,1.0,1
508.0,0.0,1.0,1
508.5,0.0,1.0,1
509.0,0.0,1.0,1
509.5,0.0,1.0,1
510.0,0.0,1.0,1
510.5,0.0,1.0,1
511.0,0.0,1.0,1
511.5,0.0,1.0,1
512.0,0.0,1.0,1
512.5,0.0,1.0,1
513.0,0.0,1.0,1
513.5,0.0,1.0,1
514.0,0.0,1.0,1
514.5,0.0,1.0,1
515.0,0.0,1.0,1
515.5,0.0,1.0,1
516.0,0.0,1.0,1
516.5,0.0,1.0,1
517.0,0.0,1.0,1
517.5,0.0,1.0,1
518.0,0.0,1.0,1
518.5,0.0,1.0,1
519.0,0.0,1.0,1
519.5,0.0,1.0,1
520.0,0.0,1.0,1
520.5,0.0,1.0,1
521.0,0.0,1.0,1
521.5,0.0,1.0,1
522.0,0.0,1.0,1
522.5,0.0,1.0,1
523.0,0.0,1.0,1
523.5,0.0,1.0,1
524.0,0.0,1.0,1
524.5,0.0,1.0,1
525.0,0.0,1.0,1
525.5,0.0,1.0,1
526.0,0.0,1.0,1
526.5,0.0,1.0,1
527.0,0.0,1.0,1
527.5,0.0,1.0,1
528.0,0.0,1.0,1
528.5,0.0,1.0,1
529.0,0.0,1.0,1
529.5,0.0,1.0,1
530.0,0.0,1.0,1
530.5,0.0,1.0,1
531.0,0.0,1.0,1
531.5,0.0,1.0,1
532.0,0.0,1.0,1
532.5,0.0,1.0,1
533.0,0.0,1.0,1
533.5,0.0,1.0,1
534.0,0.0,1.0,1
534.5,0.0,1.0,1
535.0,0.0,1.0,1
535.5,0.0,1.0,1
536.0,0.0,1.0,1
536.5,0.0,1.0,1
537.0,0.0,1.0,1
537.5,0.0,1.0,1
538.0,0.0,1.0,1
538.5,0.0,1.0,1
539.0,0.0,1.0,1
539.5,0.0,1.0,1
540.0,0.0,1.0,1
540.5,0.0,1.0,1
541.0,0.0,1.0,1
541.5,0.0,1.0,1
542.0,0.0,1.0,1
542.5,0.0,1.0,1
543.0,0.0,1.0,1
543.5,0.0,1.0,1
544.0,0.0,1.0,1
544.5,0.0,1.0,1
545.0,0.0,1.0,1
545.5,0.0,1.0,1
546.0,0.0,1.0,1
546.5,0.0,1.0,1
547.0,0.0,1.0,1
547.5,0.0,1.0,1
548.0,0.0,1.0,1
548.5,0.0,1.0,1
549.0,0.0,1.0,1
549.5,0.0,1.0,1
550.0,0.0,1.0,1
550.5,0.0,1.0,1
551.0,0.0,1.0,1
551.5,0.0,1.0,1
552.0,0.0,1.0,1
552.5,0.0,1.0,1
553.0,0.0,1.0,1
553.5,0.0,1.0,1
554.0,0.0,1.0,1
554.5,0.0,1.0,1
555.0,0.0,1.0,1
555.5,0.0,1.0,1
556.0,0.0,1.0,1
556.5,0.0,1.0,1
557.0,0.0,1.0,1
557.5,0.0,1.0,1
558.0,0.0,1.0,1
558.5,0.0,1.0,1
559.0,0.0,1.0,1
559.5,0.0,1.0,1
560.0,0.0,1.0,1
560.5,0.0,1.0,1
561.0,0.0,1.0,1
561.5,0.0,1.0,1
562.0,0.0,1.0,1
562.5,0.0,1.0,1
563.0,0.0,1.0,1
563.5,0.0,1.0,1
564.0,0.0,1.0,1
564.5,0.0,1.0,1
565.0,0.0,1.0,1
565.5,0.0,1.0,1
566.0,0.0,1.0,1
566.5,0.0,1.0,1
567.0,0.0,1.0,1
567.5,0.0,1.0,1
568.0,0.0,1.0,1
568.5,0.0,1.0,1
569.0,0.0,1.0,1
569.5,0.0,1.0,1
570.0,0.0,1.0,1
570.5,0.0,1.0,1
571.0,0.0,1.0,1
571.5,0.0,1.0,1
572.0,0.0,1.0,1
572.5,0.0,1.0,1
573.0,0.0,1.0,1
573.5,0.0,1.0,1
574.0,0.0,1.0,1
574.5,0.0,1.0,1
575.0,0.0,1.0,1
575.5,0.0,1.0,1
576.0,0.0,1.0,1
576.5,0.0,1.0,1
577.0,0.0,1.0,1
577.5,0.0,1.0,1
578.0,0.0,1.0,1
578.5,0.0,1.0,1
579.0,0.0,1.0,1
579.5,0.0,1.0,1
580.0,0.0,1.0,1
580.5,0.0,1.0,1
581.0,0.0,1.0,1
581.5,0.0,1.0,1
582.0,0.0,1.0,1
582.5,0.0,1.0,1
583.0,0.0,1.0,1
583.5,0.0,1.0,1
584.0,0.0,1.0,1
584.5,0.0,1.0,1
585.0,0.0,1.0,1
585.5,0.0,1.0,1
586.0,0.0,1.0,1
586.5,0.0,1.0,1
587.0,0.0,1.0,1
587.5,0.0,1.0,1
588.0,0.0,1.0,1
588.5,0.0,1.0,1
589.0,0.0,1.0,1
589.5,0.0,1.0,1
590.0,0.0,1.0,1
590.5,0.0,1.0,1
591.0,0.0,1.0,1
591.5,0.0,1.0,1
592.0,0.0,1.0,1
592.5,0.0,1.0,1
593.0,0.0,1.0,1
593.5,0.0,1.0,1
594.0,0.0,1.0,1
594.5,0.0,1.0,1
595.0,0.0,1.0,1
595.5,0.0,1.0,1
596.0,0.0,1.0,1
596.5,0.0,1.0,1
597.0,0.0,1.0,1
597.5,0.0,1.0,1
598.0,0.0,1.0,1
598.5,0.0,1.0,1
599.0,0.0,1.0,1
599.5,0.0,1.0,1
600.0,0.0,1.0,1
